8 [월드리포트] 곰팡이 덮인 급식 재료에 뿔난 中 학부모들…중국 정부의 해법은?,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000717022&date=20190314&type=1&rankingSeq=8&rankingSectionId=104
"9 '석방무산' 도안 티 흐엉 ""난 살인 안 해…신은 알아""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0009114063&date=20190314&type=1&rankingSeq=9&rankingSectionId=104
"10 ""보잉, 인니 추락사고 후 737맥스8 결함 경고…교육 지시""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010695469&date=20190314&type=1&rankingSeq=10&rankingSectionId=104
1 약 130억 광년 떨어진 초기 우주서 초질량블랙홀 83개 발견,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010695109&date=20190314&type=1&rankingSeq=1&rankingSectionId=105
2 [우주를 보다] 화성에 잠든 오퍼튜니티의 마지막 파노라마 이미지 공개,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=081&aid=0002983549&date=20190314&type=1&rankingSeq=2&rankingSectionId=105
3 삼성 '갤럭시 폴드' 月 10만대 펼쳐 보인다,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=030&aid=0002792743&date=20190314&type=1&rankingSeq=3&rankingSectionId=105
4 기술혁신으로 소비자 마음 사로잡은 갤S10,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=029&aid=0002514269&date=20190314&type=1&rankingSeq=4&rankingSectionId=105
"5 트럼프 여객기 추락사고에 ""비행기가 너무 복잡해져 날기 어려워졌다"" 트윗",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=584&aid=0000003574&date=20190314&type=1&rankingSeq=5&rankingSectionId=105
"6 [현장+] 개발자도 꺼렸던 '구멍난' 디스플레이가…""갤럭시S10을 진화시켰다""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=015&aid=0004107596&date=20190314&type=1&rankingSeq=6&rankingSectionId=105
7  [단독] “갤S10에 콧기름 묻혀라?”…‘지문인식’ 소비자 불만 빈발,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002446400&date=20190314&type=1&rankingSeq=7&rankingSectionId=105
8 삼키기만 했을 뿐인데 위가 훤히 들여다보이네,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=081&aid=0002983594&date=20190314&type=1&rankingSeq=8&rankingSectionId=105
"9 LTE 있는데…시민단체 ""2만~4만원대 5G요금제 내라""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=031&aid=0000484902&date=20190314&type=1&rankingSeq=9&rankingSectionId=105
"10 ""스마트폰 디스플레이 '구멍' 완전히 없앨 것""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=031&aid=0000484888&date=20190314&type=1&rankingSeq=10&rankingSectionId=105
